name,Team,team,liga,PrimaryPos,ifi_min,Layer_speed,Layer_burst,Layer_otip,Layer_bip,physical score,sc_profile,OBV_Total Impact,OBV_Impact per 90,OBV_Shooting,OBV_Final Ball,OBV_Pen Area,OBV_Carries,OBV_Buildup Pass,OBV_Defense,position,pct_ballprogression,pct_build_up,pct_vertikalitaet,pct_ballsicherheit,pct_proaktives_verteidigen,pct_reaktives_verteidigen,pct_kopfball_defensiv,pct_kopfball_offensiv,pct_clean_defending,pct_buildup,pct_flankenspiel,pct_kreativitaet,pct_zweikampfdef,pct_offensives1v1,pct_ballgewinnen,pct_dribbling,pct_torgefahr,pct_pressing,pct_vorlagengeber,pct_reaktivesverteidigen,pct_poaching,pct_abschlussprofil,pct_zielspieler,pct_balltreiben,name_norm,team_norm,Fit_Kompletter IV,Fit_Spielaufbauender IV,Fit_Absichernder IV,Fit_Physischer IV,Fit_Einfacher/Direkter IV,Index_Kompletter IV,Index_Spielaufbauender IV,Index_Absichernder IV,Index_Physischer IV,Index_Einfacher/Direkter IV,Fit_Einfacher AV,Fit_Spielaufbauender AV,Fit_Defensiver AV,Fit_Kompletter AV,Fit_Dribbelstarker AV,Index_Einfacher AV,Index_Spielaufbauender AV,Index_Defensiver AV,Index_Kompletter AV,Index_Dribbelstarker AV,Fit_Dribbelspezialist,Fit_Einfacher Flügelspieler,Fit_Kompletter Flügelspieler,Fit_Kreativer Flügelspieler,Fit_Pressing-Flügelspieler,Index_Dribbelspezialist,Index_Einfacher Flügelspieler,Index_Kompletter Flügelspieler,Index_Kreativer Flügelspieler,Index_Pressing-Flügelspieler,Fit_Ballgewinnender 6er,Fit_Kreativer 8er/10er,Fit_Unauffälliger 8er,Fit_Torgefährlicher 10er,Fit_Einfacher Mittelfeldspieler,Fit_Spielaufbauender 6er,Index_Ballgewinnender 6er,Index_Kreativer 8er/10er,Index_Unauffälliger 8er,Index_Torgefährlicher 10er,Index_Einfacher Mittelfeldspieler,Index_Spielaufbauender 6er,Fit_Einfacher Stürmer,Fit_Kreativer Stürmer,Fit_Pressender Stürmer,Fit_Kompletter Knipser,Fit_Zielspieler,Index_Einfacher Stürmer,Index_Kreativer Stürmer,Index_Pressender Stürmer,Index_Kompletter Knipser,Index_Zielspieler,sc_liga,sc_pos,sc_min
A. Gomes,Olympique Marseille,Olympique Marseille,Ligue 1 Frankreich,AMF,972,17.887931034482758,40.177489006692824,45.073891625615765,24.74137931034483,17.887931034482758,—,32.9,34.9,46.2,48.9,39.5,61.6,51.9,32.9,Midfielder,13.402061855670103,,29.896907216494846,17.525773195876287,,,,,,58.76288659793815,,50.51546391752577,14.432989690721648,,77.31958762886599,,78.35051546391753,,55.670103092783506,22.68041237113402,,,,,a. gomes,olympique marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.10110974106042,50.53020961775586,66.92971639950677,90.94944512946978,84.75955610357583,39.40813810110974,-0.37221725423226304,-0.38294146080522473,-0.7686003186036965,0.1766973861459002,-0.8014133415173152,-0.5052152360652583,,,,,,,,,,,Ligue 1 Frankreich,Midfielder,972
T. Verheijen,MVV,MVV,Eerste Divisie Niederlande (2. Liga),LW,972,52.035203520352034,43.961621603620515,37.38802451673739,37.68976897689769,37.38802451673739,—,58.0,57.2,62.5,41.2,55.5,49.1,47.4,55.2,Winger,25.64102564102564,,,,,,,,,48.717948717948715,6.41025641025641,8.974358974358974,,,,28.205128205128204,58.97435897435898,96.15384615384616,,,,,,,t. verheijen,mvv,,,,,,,,,,,,,,,,,,,,,50.20519835841313,67.44186046511628,33.2421340629275,35.43091655266758,96.2608299133607,-0.1881999921233029,0.36127086469012964,-0.3728984749613584,-0.6315650766729697,1.2556420854787118,,,,,,,,,,,,,,,,,,,,,,,Eerste Divisie Niederlande (2. Liga),Winger,972
N. Hagglund,Cincinnati,Cincinnati,MLS,RCB,972,,,,,,,41.7,56.7,55.8,49.5,56.3,44.1,55.7,41.0,Central Defender,69.56521739130434,73.04347826086956,87.82608695652175,46.08695652173913,25.217391304347824,92.17391304347827,97.3913043478261,96.52173913043478,10.434782608695652,,,,,,,,,,,,,,,,n. hagglund,cincinnati,60.0,18.5,5.4,52.3,9.6,70.014221747795,62.787894457653906,52.990442282604036,80.91829448512802,87.82608695652175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLS,Central Defender,972
M. Ndiaye,Pogoń Szczecin,Pogoń Szczecin,Ekstraklasa Polen,LCMF,972,22.916666666666668,20.182671821983742,45.689655172413794,10.560344827586206,10.560344827586206,—,44.3,45.9,53.6,43.2,51.6,48.0,46.8,43.4,Midfielder,11.11111111111111,,23.456790123456788,3.7037037037037033,,,,,,27.160493827160494,,12.345679012345679,9.876543209876543,,70.37037037037037,,50.617283950617285,,3.7037037037037033,23.456790123456788,,,,,m. ndiaye,pogoń szczecin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.50924784217016,3.279901356350185,9.98766954377312,33.66214549938348,62.14549938347719,6.288532675709001,-0.27324603030616085,-1.1194562407494066,-1.7813867498118259,-0.5466765520814383,-0.2879458604361766,-0.8357882214845926,,,,,,,,,,,Ekstraklasa Polen,Midfielder,972
M. Djuričin,Ebreichsdorf,St. Pölten,2. Liga Österreich,CF,971,15.85518102372035,40.2897772207052,56.126270733012305,48.239700374531836,15.85518102372035,—,,,,,,,,,Striker,,,,37.254901960784316,,,,,,,,92.15686274509804,,,45.09803921568628,,,,50.98039215686274,,86.27450980392157,17.647058823529413,66.66666666666666,70.58823529411765,m. djuričin,st. pölten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.585754078790295,79.50656585754079,66.05650616792677,44.56824512534819,68.36450457620374,0.06877706961209198,0.20881238276826067,-0.0900334200564285,-0.3810577438585774,0.10798776093508022,2. Liga Österreich,Striker,971
S. Evangelou,,Nyíregyháza Spartacus,NB I Ungarn,CB,971,5.016722408026756,21.543074616537883,17.821309125656953,9.431438127090301,5.016722408026756,—,,,,,,,,,Central Defender,31.25,35.9375,67.1875,51.5625,85.9375,68.75,68.75,90.625,79.6875,,,,,,,,,,,,,,,,s. evangelou,nyíregyháza spartacus,6.6,7.0,9.6,80.2,69.4,31.000942276827455,31.26191553020984,14.985506444878892,66.17233453573289,85.71428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NB I Ungarn,Central Defender,971
Y. Najar,Viktoria Köln U17,Viktoria Köln U17,U17 Bundesliga,CF,971,,,,,,,36.5,43.7,43.8,53.5,43.2,37.1,51.3,34.6,Striker,,,,76.61691542288557,,,,,,,,89.55223880597015,,,97.51243781094527,,,,66.66666666666666,,15.92039800995025,58.70646766169154,3.9800995024875623,41.7910447761194,y. najar,viktoria köln u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.858336649423,71.62753680859531,83.1675288499801,7.918822124950259,7.879029048945483,0.11598325053500601,0.8011670969897102,1.8397878202920572,-0.19486758386290026,-1.0743611660454342,U17 Bundesliga,Striker,971
F. Elkjær Andersen,AZ II,AZ II,Eerste Divisie Niederlande (2. Liga),LB,971,62.37623762376237,21.370835081938335,31.777463460631772,47.06270627062706,21.370835081938335,—,52.7,51.7,47.8,53.9,49.9,54.6,53.4,50.9,Fullback,74.07407407407408,,49.382716049382715,,,,,,,76.5432098765432,11.11111111111111,28.39506172839506,24.691358024691358,23.456790123456788,11.11111111111111,,,,,,,,,,f. elkjær andersen,az ii,,,,,,,,,,,61.28325508607199,70.54773082942097,54.08450704225351,42.06572769953051,33.42723004694836,-1.4685882994294883,-0.008797237756986293,-0.600136124063926,-0.20218762830841722,-0.48344275381125323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eerste Divisie Niederlande (2. Liga),Fullback,971
A. Kameric,Osnabrück U17,Osnabrück U17,U17 Bundesliga,LCMF,971,3.807471264367816,0.43103448275862066,5.81896551724138,2.0258620689655173,0.43103448275862066,—,47.0,49.4,49.4,49.8,44.9,44.7,50.9,46.5,Midfielder,70.07874015748031,,84.25196850393701,42.91338582677165,,,,,,91.73228346456693,,33.85826771653544,1.968503937007874,,36.22047244094488,,38.976377952755904,,16.141732283464567,1.1811023622047243,,,,,a. kameric,osnabrück u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.59556103575832,37.879161528976574,33.24290998766954,31.54130702836005,26.189889025893958,66.6584463625154,-0.5180327542273293,-0.34625599625561876,-0.13814141370166777,-0.3742799988655804,-2.101172692536025,0.5028230417946036,,,,,,,,,,,U17 Bundesliga,Midfielder,971
T. Mercera,Groningen,Groningen,Eredivisie Niederlande,RB,971,80.96809680968097,19.672887814684138,55.3041018387553,54.45544554455445,19.672887814684138,Emerging Talent,41.3,37.9,46.6,47.1,49.6,42.0,42.3,42.8,Fullback,6.779661016949152,,3.389830508474576,,,,,,,1.694915254237288,49.152542372881356,5.084745762711865,54.23728813559322,10.16949152542373,18.64406779661017,,,,,,,,,,t. mercera,groningen,,,,,,,,,,,46.478873239436616,6.917057902973396,63.474178403755865,1.7527386541471048,12.832550860719873,-0.156601745689051,-1.3360965688288329,0.007871645209546804,-1.2256146389893277,-1.2152537905894485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eredivisie Niederlande,Fullback,971
L. Buchmüller,Blumenthaler SV U19,Blumenthaler SV U19,U19 Bundesliga,LWB,971,58.1958195819582,18.151815181518153,24.23385195662424,42.37623762376238,18.151815181518153,—,49.7,45.5,52.6,40.1,51.7,54.4,49.1,46.9,Fullback,26.639344262295083,,6.557377049180328,,,,,,,13.114754098360656,8.19672131147541,52.459016393442624,63.114754098360656,26.229508196721312,3.278688524590164,,,,,,,,,,l. buchmüller,blumenthaler sv u19,,,,,,,,,,,48.48200312989046,20.281690140845072,86.5414710485133,9.671361502347418,31.8622848200313,-1.7492766670406181,-0.988028779801375,0.6808254675741544,-0.9029374978558115,-0.7040926874423853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U19 Bundesliga,Fullback,971
D. Grant,Shamrock Rovers,Shamrock Rovers,League of Ireland Premier Division,RWB,971,68.53685368536854,89.07258524125568,75.48326261197549,87.12871287128712,68.53685368536854,Complete Athlete,48.4,55.0,60.4,51.8,67.0,62.1,49.4,54.2,Fullback,84.375,,9.375,,,,,,,28.125,46.875,68.75,12.5,87.5,71.875,,,,,,,,,,d. grant,shamrock rovers,,,,,,,,,,,50.923317683881066,9.702660406885759,23.25508607198748,33.86541471048513,79.24882629107981,0.10964516423449541,-0.8536309002533136,-1.7698686453643735,-0.02034937015101014,0.7967041835807787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,League of Ireland Premier Division,Fullback,971
P. Pušić,Wieczysta Kraków,Wieczysta Kraków,1. Liga Polen (2. Liga),AMF,971,67.88793103448275,71.60601816316722,54.49507389162562,81.63793103448276,54.49507389162562,Emerging Talent,61.1,58.3,58.5,57.0,59.9,72.8,53.7,61.3,Midfielder,95.04950495049505,,52.475247524752476,99.00990099009901,,,,,,83.16831683168317,,25.742574257425744,13.861386138613863,,17.82178217821782,,82.17821782178217,,52.475247524752476,5.9405940594059405,,,,,p. pušić,wieczysta kraków,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028360049321824,71.39334155363748,23.10727496917386,47.86683107274969,10.801479654747226,24.71023427866831,-1.0806507901861215,0.5985408853706397,1.0266562957275267,1.1367337232379193,-2.1012829779799653,0.14307679495927397,,,,,,,,,,,1. Liga Polen (2. Liga),Midfielder,971
Joshua Brenet,Kayserispor,Livingston,Scottish Premiership,RB,971,44.66446644664467,43.0321846941366,50.495049504950494,41.254125412541256,41.254125412541256,—,,,,,,,,,Fullback,85.45454545454545,,78.18181818181819,,,,,,,87.27272727272727,12.727272727272727,80.0,85.45454545454545,29.09090909090909,16.363636363636363,,,,,,,,,,joshua brenet,livingston,,,,,,,,,,,38.09076682316119,80.28169014084507,36.58841940532081,80.12519561815337,38.05946791862284,-1.206089754895488,0.4528552635556621,0.10632300471100284,0.4028598789666829,-0.10522646350884277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Premiership,Fullback,971
S. Hagenah,Hertha BSC U19,Hertha BSC U19,U19 Bundesliga,RCB,970,25.975473801560764,23.53976857724984,17.82130912565695,18.39464882943144,17.82130912565695,—,48.8,47.8,45.7,46.8,47.9,38.5,47.2,48.2,Central Defender,57.30994152046783,56.14035087719298,36.25730994152047,86.54970760233918,98.53801169590643,23.684210526315788,52.92397660818714,32.30994152046784,45.90643274853801,,,,,,,,,,,,,,,,s. hagenah,hertha bsc u19,86.4,68.8,74.6,54.9,42.0,61.705229213003825,50.83898521596096,60.78851401734832,52.02478064486306,36.25730994152047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U19 Bundesliga,Central Defender,970
D. Berisha,Würzburger Kickers,Würzburger Kickers,Regionalliga Bayern,LAMF,970,81.62816281628163,5.6105610561056105,35.64356435643564,43.43234323432343,5.6105610561056105,Emerging Talent,53.4,63.1,58.9,56.8,59.0,41.0,44.9,53.4,Winger,97.72727272727273,,,,,,,,,77.27272727272727,90.9090909090909,54.54545454545454,,,,70.45454545454545,2.272727272727273,52.27272727272727,,,,,,,d. berisha,würzburger kickers,,,,,,,,,,,,,,,,,,,,,29.411764705882355,31.554947560419517,52.71317829457365,50.1139990880073,52.48518011855905,-0.056174258470563954,1.4614598126124556,0.2168285580326445,0.22658175997687025,1.3494128175411633,,,,,,,,,,,,,,,,,,,,,,,Regionalliga Bayern,Winger,970
N. Niehoff,Rheindorf Altach,Holstein Kiel,2. Bundesliga,RWB,970,66.33663366336633,26.12570656594702,58.18010372465818,59.405940594059416,26.12570656594702,—,,,,,,,,,Fullback,38.35616438356164,,39.726027397260275,,,,,,,13.698630136986301,95.8904109589041,41.0958904109589,45.20547945205479,72.6027397260274,5.47945205479452,,,,,,,,,,n. niehoff,holstein kiel,,,,,,,,,,,62.190923317683875,12.143974960876369,41.90923317683881,29.95305164319249,77.80907668231612,1.483285664851296,-1.0106957874350153,-0.3115271041643908,-0.2695584609297428,0.4214129115957309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2. Bundesliga,Fullback,970
N. Zecević,Radnički Niš,Železničar Pancevo,Superliga Serbien,RCB,970,58.974358974358985,66.64031143995707,78.64309603440037,55.785953177257525,55.785953177257525,Emerging Talent,,,,,,,,,Central Defender,37.34939759036144,93.97590361445783,6.024096385542169,85.54216867469879,93.97590361445783,34.93975903614458,71.08433734939759,2.4096385542168677,3.614457831325301,,,,,,,,,,,,,,,,n. zecević,železničar pancevo,48.4,11.2,28.3,7.0,3.5,64.46621121986144,41.80222808590292,55.79636257224532,49.10548294115215,6.024096385542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superliga Serbien,Central Defender,970
M. Valiyev,Trans,Trans,Meistriliiga Estland,RWB,970,,,,,,,45.6,57.7,55.7,56.5,59.8,48.2,46.5,46.5,Fullback,75.86206896551724,,13.793103448275861,,,,,,,13.793103448275861,89.65517241379311,89.65517241379311,65.51724137931035,93.10344827586206,6.896551724137931,,,,,,,,,,m. valiyev,trans,,,,,,,,,,,14.741784037558686,3.1611893583724573,10.015649452269171,51.89358372456964,75.24256651017215,1.7365184095741577,-0.9230411271411072,0.2467929353005805,0.731543641735745,1.3937493222298596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meistriliiga Estland,Fullback,970
M. Lakämper,Wiedenbrück,Wiedenbrück,Regionalliga West,RAMF,970,75.57755775577557,78.4283090350881,80.48090523338048,88.25082508250826,75.57755775577557,Complete Athlete,40.5,55.3,53.8,54.2,56.3,37.7,46.8,40.7,Winger,95.45454545454545,,,,,,,,,79.54545454545455,70.45454545454545,70.45454545454545,,,,100.0,29.545454545454547,72.72727272727273,,,,,,,m. lakämper,wiedenbrück,,,,,,,,,,,,,,,,,,,,,81.3953488372093,26.72138622891017,87.36890104879161,58.18513451892385,34.47332421340629,1.1771895312074367,-0.3651488224116163,0.5739206273658489,0.25879375508819247,0.11698405532580716,,,,,,,,,,,,,,,,,,,,,,,Regionalliga West,Winger,970
A. Jóhannesson,Keflavík,Keflavík,Besta deild karla Island,RB,970,55.00550055005501,30.561477066073955,10.136727958510136,22.508250825082502,10.136727958510136,—,53.1,53.5,48.8,52.3,47.9,43.6,52.5,49.1,Fullback,65.625,,81.25,,,,,,,62.5,84.375,31.25,29.6875,43.75,25.0,,,,,,,,,,a. jóhannesson,keflavík,,,,,,,,,,,90.48513302034429,47.69953051643193,37.02660406885759,44.38184663536776,43.912363067292645,0.9518634704685606,-0.2142947248042935,-1.908739490054419,-0.13632316166700179,-0.21645679819590624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besta deild karla Island,Fullback,970
M. Silvetti,Inter Miami,Inter Miami,MLS,LW,970,,,,,,,41.4,55.8,61.0,60.1,66.8,49.6,37.5,41.9,Winger,47.76119402985074,,,,,,,,,19.402985074626866,59.70149253731343,59.70149253731343,,,,62.68656716417911,80.59701492537313,97.01492537313433,,,,,,,m. silvetti,inter miami,,,,,,,,,,,,,,,,,,,,,79.3889648882809,60.96671226630187,65.4810761513908,62.243502051983576,74.96580027359782,0.13679642601113845,0.9191087929278668,0.07006064491447256,-0.22099113571099324,0.6479191914045831,,,,,,,,,,,,,,,,,,,,,,,MLS,Winger,970
M. Abdalla,Ajax U19,Ajax II,Eerste Divisie Niederlande (2. Liga),LDMF,970,83.1896551724138,86.5256890095622,74.56896551724138,76.29310344827586,74.56896551724138,Complete Athlete,,,,,,,,,Midfielder,95.74468085106383,,25.53191489361702,94.68085106382979,,,,,,51.06382978723404,,44.680851063829785,42.5531914893617,,13.829787234042554,,69.14893617021278,,34.04255319148936,46.808510638297875,,,,,m. abdalla,ajax ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.135635018495684,80.27127003699137,85.20345252774352,72.47842170160295,34.37731196054254,54.64858199753391,-0.36661410825507984,0.41875203992685484,1.081553502220597,0.35671617004990186,0.3366786663173981,-0.0423995760162463,,,,,,,,,,,Eerste Divisie Niederlande (2. Liga),Midfielder,970
R. Ragnarsson,Thór,Thór,Besta deild karla Island,RCB,970,45.59643255295429,61.9893899204244,44.768275203057804,48.02675585284281,44.768275203057804,—,53.8,49.9,49.4,47.2,50.8,38.9,51.9,52.8,Central Defender,30.434782608695656,45.65217391304348,100.0,10.869565217391305,69.56521739130434,97.82608695652173,76.08695652173914,21.73913043478261,84.78260869565217,,,,,,,,,,,,,,,,r. ragnarsson,thór,12.2,35.1,19.1,70.8,36.5,40.843294521794135,58.34370713770578,49.742364269354724,69.7210360343149,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besta deild karla Island,Central Defender,970
R. Kuijpers,RKC Waalwijk,RKC Waalwijk,Eerste Divisie Niederlande (2. Liga),RW,970,80.08800880088009,60.88465275522952,48.13767090994814,69.24092409240924,48.13767090994814,Emerging Talent,48.5,57.8,56.9,56.5,56.4,55.6,42.7,48.5,Winger,79.48717948717949,,,,,,,,,65.38461538461539,94.87179487179486,60.256410256410255,,,,58.97435897435898,67.94871794871796,71.7948717948718,,,,,,,r. kuijpers,rkc waalwijk,,,,,,,,,,,,,,,,,,,,,51.93798449612403,13.543091655266759,99.63520291837665,64.29548563611492,14.728682170542637,1.0637734906979952,0.5509768150870507,1.0641033695597646,0.7393338821884035,0.004818364918835953,,,,,,,,,,,,,,,,,,,,,,,Eerste Divisie Niederlande (2. Liga),Winger,970
W. Silva,Ceará,Santa Clara,Liga Portugal,CF,970,38.826466916354555,56.237297999015176,10.914927768860354,24.644194756554306,10.914927768860354,—,,,,,,,,,Striker,,,,39.130434782608695,,,,,,,,41.30434782608695,,,28.26086956521739,,,,39.130434782608695,,19.565217391304348,36.95652173913043,10.869565217391305,13.043478260869565,w. silva,santa clara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.51890171110226,14.683645045762036,46.1599681655392,30.760047751691204,47.31396736967768,-1.1492434323880403,-0.8111791468213135,-0.7926209258138979,-0.8705746057327087,-1.0361207674751303,Liga Portugal,Striker,970
A. Danté,Arouca,Arouca,Liga Portugal,LB,970,51.26512651265127,28.65264155928937,76.75624705327677,55.049504950495056,28.65264155928937,Emerging Talent,48.8,45.2,47.9,41.9,47.4,48.4,48.5,46.0,Fullback,40.57971014492754,,36.231884057971016,,,,,,,44.927536231884055,20.28985507246377,4.3478260869565215,72.46376811594203,42.028985507246375,39.130434782608695,,,,,,,,,,a. danté,arouca,,,,,,,,,,,86.29107981220658,66.5414710485133,99.96870109546165,32.36306729264476,64.72613458528951,-0.7452148940272653,-0.4733699217623972,0.3737759727524203,-0.6708377208841642,-0.45755389959752196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liga Portugal,Fullback,970
R. Adamski,Legia Warszawa,Legia Warszawa,Ekstraklasa Polen,CF,969,,,,,,,42.6,48.5,44.2,55.9,48.8,53.0,50.5,41.9,Striker,,,,73.33333333333333,,,,,,,,77.77777777777779,,,53.333333333333336,,,,93.33333333333333,,28.888888888888886,95.55555555555556,77.77777777777779,73.33333333333333,r. adamski,legia warszawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.02467170712296,87.9824910465579,46.71707122960605,86.8682849184242,43.215280541185834,-0.0165275946498153,0.5909968155311199,0.05958904161469229,0.8821600219448702,0.6080389318963926,Ekstraklasa Polen,Striker,969
A. Gyenes,Duna Aszfalt Tiszakécskei,Duna Aszfalt Tiszakécskei,NB II Ungarn,CF,969,,,,,,,45.1,35.2,38.5,50.5,44.6,43.4,46.2,43.9,Striker,,,,36.95652173913043,,,,,,,,84.78260869565217,,,13.043478260869565,,,,21.73913043478261,,13.043478260869565,15.217391304347828,17.391304347826086,76.08695652173914,a. gyenes,duna aszfalt tiszakécskei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8491842419419,61.36092319936331,65.93712693991246,26.104257859132513,41.22562674094708,0.394954557884901,-0.09934763922136378,-0.5085717862469868,-0.8879053927856674,-0.9635568400748542,NB II Ungarn,Striker,969
J. Nikki,JäPS,JäPS,Ykkösliiga Finnland (2. Liga),LCB,969,,,,,,,49.2,49.5,50.5,48.2,49.3,42.0,49.1,48.7,Central Defender,33.33333333333333,23.076923076923077,97.43589743589743,12.82051282051282,74.35897435897436,56.41025641025641,71.7948717948718,87.17948717948718,25.64102564102564,,,,,,,,,,,,,,,,j. nikki,jäps,33.7,22.8,14.2,97.5,66.2,44.90706718601077,40.88669375409808,27.870600200183873,76.56455787070972,97.43589743589743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ykkösliiga Finnland (2. Liga),Central Defender,969
F. Hanula,Jahn Regensburg U19,Jahn Regensburg U19,U19 Bundesliga,LWF,969,63.47634763476347,48.84391970878346,41.53701084394154,48.646864686468646,41.53701084394154,—,46.6,47.4,47.9,58.1,55.4,47.8,44.1,47.7,Winger,48.888888888888886,,,,,,,,,24.444444444444443,61.48148148148148,51.85185185185185,,,,38.51851851851852,43.7037037037037,42.96296296296296,,,,,,,f. hanula,jahn regensburg u19,,,,,,,,,,,,,,,,,,,,,97.81121751025992,93.93524851801186,61.83310533515732,80.62015503875969,86.63930688554493,-0.18183146614930287,0.026639870041289676,-0.1885573134024017,-0.2837522006493131,-0.26719256762488147,,,,,,,,,,,,,,,,,,,,,,,U19 Bundesliga,Winger,969
E. Kocs-Washburn,Duna Aszfalt Tiszakécskei,Duna Aszfalt Tiszakécskei,NB II Ungarn,RW,969,,,,,,,49.1,54.7,61.9,59.4,65.9,43.5,38.6,48.9,Winger,55.26315789473685,,,,,,,,,42.10526315789473,71.05263157894737,86.8421052631579,,,,44.73684210526316,63.1578947368421,68.42105263157895,,,,,,,e. kocs-washburn,duna aszfalt tiszakécskei,,,,,,,,,,,,,,,,,,,,,71.81942544459645,64.15868673050615,62.562699498404015,83.4017327861377,85.40811673506612,-0.20953932626245395,0.07860806486145819,-0.02829102521531602,0.08313531374893293,0.5111513985122116,,,,,,,,,,,,,,,,,,,,,,,NB II Ungarn,Winger,969
A. Ajdini,Lausanne Sport,Lausanne Sport,Super League Schweiz,CF,969,50.811485642946316,55.74797548638005,53.39753879079721,78.80149812734082,50.811485642946316,Emerging Talent,48.8,54.4,48.0,51.1,56.0,53.0,44.0,49.3,Striker,,,,79.54545454545455,,,,,,,,90.9090909090909,,,15.909090909090908,,,,36.36363636363637,,31.818181818181817,4.545454545454546,11.363636363636363,81.81818181818183,a. ajdini,lausanne sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.46120175089534,90.60883406287306,62.43533625149224,22.204536410664545,31.834460803820136,0.6552193337774064,0.5153711066187657,-0.13300929930100225,-0.6921493921739126,-0.7145815939888296,Super League Schweiz,Striker,969
M. Caimacov,Slaven Belupo,Slaven Belupo,HNL Kroatien,LDMF,969,58.83620689655172,49.31874672711491,71.89039408866996,67.97413793103449,49.31874672711491,—,48.8,48.0,48.4,52.2,48.2,49.4,42.7,49.3,Midfielder,44.44444444444444,,16.666666666666664,35.18518518518518,,,,,,44.44444444444444,,27.77777777777778,70.37037037037037,,98.14814814814815,,51.85185185185185,,25.925925925925924,35.18518518518518,,,,,m. caimacov,slaven belupo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52404438964243,18.224414303329223,35.832305795314426,31.1960542540074,50.18495684340321,32.034525277435264,0.5846620214958742,-0.5060615890042873,-0.21667016726944333,-0.31941850581530706,-0.6900911212816959,-0.28156758931258713,,,,,,,,,,,HNL Kroatien,Midfielder,969
Z. Athekame,Milan,Milan,Serie A Italien,RWB,969,79.42794279427943,32.71761065431504,51.20226308345121,78.34983498349834,32.71761065431504,Emerging Talent,55.1,51.6,49.6,51.3,55.4,57.3,57.1,41.5,Fullback,84.28571428571429,,48.57142857142857,,,,,,,58.57142857142858,94.28571428571428,40.0,22.857142857142858,84.28571428571429,54.285714285714285,,,,,,,,,,z. athekame,milan,,,,,,,,,,,53.6150234741784,15.68075117370892,21.971830985915496,57.58998435054773,89.45226917057903,1.6786482662908961,-0.6647268617634492,-1.1672266745986408,0.2535670584623215,0.9378059171579033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serie A Italien,Fullback,969
P. Kunić,Sloga Doboj,Sloga Doboj,Premijer Liga Bosnien-Herzegowina,CF,969,22.222222222222225,53.97436471343092,40.77046548956661,29.213483146067414,22.222222222222225,—,42.4,26.1,30.3,42.6,35.2,35.6,48.7,40.6,Striker,,,,74.19354838709677,,,,,,,,45.16129032258064,,,9.67741935483871,,,,25.806451612903224,,9.67741935483871,93.54838709677419,58.06451612903226,25.806451612903224,p. kunić,sloga doboj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89892558694787,13.052128929566257,40.2307998408277,52.56665340230799,23.278949462793474,-1.0527139066960494,-0.6510885127232524,-0.5873768903394363,0.13425601393179798,-1.00750596534274,Premijer Liga Bosnien-Herzegowina,Striker,969
